Time UTC (yyyy-mm-ddThh:mm:ss.fffZ),Conductivity (S/m),Conductivity QC Flag,Conductivity Count,Density (kg/m3),Density QC Flag,Density Count, Depth (m), Depth QC Flag, Depth Count,Salinity (psu),Salinity QC Flag,Practical Salinity Count,Pressure (dbar), Pressure QC Flag, Pressure Count,Sigma-t (kg/m3),Sigma-t QC Flag,Sigma-t Count,Sigma-theta (0 dbar) (kg/m3),Sigma-theta (0 dbar) QC Flag,Sigma-theta (0 dbar) Count,Sound Speed (m/s),Sound Speed QC Flag,Sound Speed Count,Temperature (C),Temperature QC Flag,Temperature Count
2024-08-22T19:30:00.000Z,2.565125621,7,3576,1021.168476005,7,3576, NaN,9,0,26.648990408,7,3576,9.543615922,7,3580,21.123493481,7,3576,21.123540342,7,3576,1457.371262304,7,3576,4.312760503,7,3580
2024-08-22T20:30:00.000Z,2.577057736,7,3578,1020.977167968,7,3578, NaN,9,0,26.454372303,7,3578,9.55663052,7,3578,20.932210081,7,3578,20.932262357,7,3578,1458.853495528,7,3578,4.724846898,7,3578
2024-08-22T21:30:00.000Z,2.552432715,7,3576,1021.286458283,7,3576, NaN,9,0,26.765147567,7,3576,9.45640604,7,3576,21.241816411,7,3576,21.241859002,7,3576,1456.150590045,7,3576,3.991974189,7,3576
2024-08-22T22:30:00.000Z,2.556037087,7,3577,1021.250765156,7,3577, NaN,9,0,26.730383841,7,3577,9.260493013,7,3578,21.20706795,7,3577,21.207110678,7,3577,1456.501987979,7,3577,4.084743404,7,3578
2024-08-22T23:30:00.000Z,2.570313536,7,3577,1021.078466678,7,3577, NaN,9,0,26.558715488,7,3577,9.075771381,7,3578,21.035726078,7,3577,21.035772865,7,3577,1458.031870282,7,3577,4.498240078,7,3578
2024-08-23T00:30:00.000Z,2.576500626,7,3580,1021.012822071,7,3580, NaN,9,0,26.495550838,7,3580,8.916938547,7,3580,20.970862678,7,3580,20.97091066,7,3580,1458.648663687,7,3580,4.664676173,7,3580
2024-08-23T01:30:00.000Z,2.59599033,7,3572,1020.660095884,7,3572, NaN,9,0,26.1368257,7,3572,8.802160974,7,3572,20.618814119,7,3572,20.618870451,7,3572,1461.23512626,7,3572,5.395238858,7,3572
2024-08-23T02:30:00.000Z,2.570925236,7,3577,1021.071997273,7,3577, NaN,9,0,26.55645527,7,3577,8.737201845,7,3577,21.030852594,7,3577,21.030898038,7,3577,1458.068783058,7,3577,4.512723735,7,3577
2024-08-23T03:30:00.000Z,2.573479818,7,3577,1021.071415105,7,3577, NaN,9,0,26.55704459,7,3577,8.733520257,7,3579,21.03029658,7,3577,21.030342193,7,3577,1458.222715684,7,3577,4.545228472,7,3579
2024-08-23T04:30:00.000Z,2.573210302,7,3579,1021.077543241,7,3579, NaN,9,0,26.562563314,7,3579,8.77872933,7,3580,21.036209935,7,3579,21.036255581,7,3579,1458.18526404,7,3579,4.53346257,7,3580
2024-08-23T05:30:00.000Z,2.58780615,7,3577,1020.853276142,7,3577, NaN,9,0,26.335697456,7,3577,8.877083869,7,3577,20.811574924,7,3577,20.811627112,7,3577,1459.955113503,7,3577,5.025231032,7,3577
2024-08-23T06:30:00.000Z,2.58188499,7,3579,1020.940557994,7,3579, NaN,9,0,26.422122464,7,3579,9.007427374,7,3580,20.89820665,7,3579,20.898257114,7,3579,1459.261788488,7,3579,4.831604749,7,3580
2024-08-23T07:30:00.000Z,2.575274553,7,3580,1021.034156514,7,3580, NaN,9,0,26.515694358,7,3580,9.130085196,7,3580,20.991186101,7,3580,20.991234645,7,3580,1458.498827095,7,3580,4.621071676,7,3580
2024-08-23T08:30:00.000Z,2.560330425,7,3578,1021.201381791,7,3578, NaN,9,0,26.680287619,7,3578,9.212077374,7,3580,21.157939079,7,3578,21.157982919,7,3578,1456.957117105,7,3578,4.205486955,7,3580
2024-08-23T09:30:00.000Z,2.581693234,7,3578,1020.928261048,7,3578, NaN,9,0,26.407541476,7,3578,9.222117663,7,3578,20.884902838,7,3578,20.884954733,7,3578,1459.311706819,7,3578,4.847773197,7,3578
2024-08-23T10:30:00.000Z,2.577863992,7,3580,1020.997683554,7,3580, NaN,9,0,26.478653128,7,3580,9.159110335,7,3580,20.95459339,7,3580,20.954643098,7,3580,1458.800607821,7,3580,4.703741006,7,3580
2024-08-23T11:30:00.000Z,2.578243176,7,3580,1020.973037224,7,3580, NaN,9,0,26.452519777,7,3580,9.043769338,7,3581,20.930496617,7,3580,20.930546136,7,3580,1458.925563687,7,3580,4.74179866,7,3581
2024-08-23T12:30:00.000Z,2.579634599,7,3581,1020.922074244,7,3581, NaN,9,0,26.398846021,7,3581,8.933787549,7,3582,20.880066877,7,3581,20.880116823,7,3581,1459.22051494,7,3581,4.829027275,7,3582
2024-08-23T13:30:00.000Z,2.588215678,7,3577,1020.799659291,7,3577, NaN,9,0,26.277365558,7,3577,8.81525664,7,3577,20.758262063,7,3577,20.758314764,7,3577,1460.211831423,7,3577,5.104373581,7,3577
2024-08-23T14:30:00.000Z,2.593894175,7,3574,1020.700827893,7,3574, NaN,9,0,26.177867963,7,3574,8.797554841,7,3574,20.659552608,7,3574,20.659607834,7,3574,1460.945618355,7,3574,5.312144124,7,3574
2024-08-23T15:30:00.000Z,2.615640447,7,3559,1020.236205767,7,3559, NaN,9,0,25.709665159,7,3559,8.818118854,7,3559,20.195000578,7,3559,20.19506824,7,3559,1464.122018545,7,3559,6.234635347,7,3559
2024-08-23T16:30:00.000Z,2.611727442,7,3561,1020.299327029,7,3561, NaN,9,0,25.770259787,7,3561,8.883417299,7,3561,20.257791624,7,3561,20.257857797,7,3561,1463.646833755,7,3561,6.097432182,7,3561
2024-08-23T17:30:00.000Z,2.597004571,7,3570,1020.494714998,7,3570, NaN,9,0,25.959117395,7,3570,9.028281232,7,3570,20.452415254,7,3570,20.452476332,7,3570,1462.038151541,7,3570,5.646750252,7,3570
2024-08-23T18:30:00.000Z,2.593459765,7,3574,1020.662502886,7,3574, NaN,9,0,26.133304197,7,3574,9.219973986,7,3575,20.619254336,7,3574,20.61931285,7,3574,1461.106125909,7,3574,5.363266769,7,3575
2024-08-23T19:30:00.000Z,2.585624125,7,3578,1020.799514752,7,3578, NaN,9,0,26.270811403,7,3578,9.355491478,7,3579,20.755573505,7,3578,20.755629023,7,3578,1460.093151761,7,3578,5.076097793,7,3579
2024-08-23T20:30:00.000Z,2.589528174,7,3576,1020.762053359,7,3576, NaN,9,0,26.2353934,7,3576,9.446680649,7,3576,20.71770494,7,3576,20.717762434,7,3576,1460.466786633,7,3576,5.177110431,7,3576
2024-08-23T21:30:00.000Z,2.565297404,7,3578,1021.110213751,7,3578, NaN,9,0,26.586178927,7,3578,9.422386808,7,3578,21.065817429,7,3578,21.065864757,7,3578,1457.628890721,7,3578,4.394575629,7,3578
2024-08-23T22:30:00.000Z,2.550167495,7,3577,1021.327900462,7,3577, NaN,9,0,26.808875426,7,3577,9.320728823,7,3577,21.283881771,7,3577,21.283922725,7,3577,1455.841501258,7,3577,3.906196114,7,3577
2024-08-23T23:30:00.000Z,2.530716058,7,3569,1021.54135099,7,3569, NaN,9,0,27.024946652,7,3569,9.129940319,7,3569,21.498119318,7,3569,21.498153367,7,3569,1453.816120762,7,3569,3.369593724,7,3569
2024-08-24T00:30:00.000Z,2.502131558,7,3555,1021.895748047,7,3555, NaN,9,0,27.397345148,7,3555,8.943968495,7,3555,21.853218915,7,3555,21.853244094,7,3555,1450.620196343,7,3555,2.528603994,7,3555
2024-08-24T01:30:00.000Z,2.490767611,7,3550,1022.117933536,7,3550, NaN,9,0,27.641591014,7,3550,8.778734366,7,3550,22.076099598,7,3550,22.076120531,7,3550,1448.980065352,7,3550,2.086579465,7,3550
2024-08-24T02:30:00.000Z,2.484223968,7,3546,1022.179607402,7,3546, NaN,9,0,27.7071663,7,3546,8.668791314,7,3546,22.138261288,7,3546,22.138280591,7,3546,1448.321690073,7,3546,1.920230203,7,3546
2024-08-24T03:30:00.000Z,2.49662338,7,3553,1022.004118312,7,3553, NaN,9,0,27.517182437,7,3553,8.623575007,7,3553,21.963069252,7,3553,21.963091634,7,3553,1449.81581002,7,3553,2.311666929,7,3553
2024-08-24T04:30:00.000Z,2.505105582,7,3556,1021.845356268,7,3556, NaN,9,0,27.344189708,7,3556,8.641293307,7,3556,21.80428732,7,3556,21.804312516,7,3556,1451.004420979,7,3556,2.632154696,7,3556
2024-08-24T05:30:00.000Z,2.517015697,7,3563,1021.664849349,7,3563, NaN,9,0,27.15088737,7,3563,8.725959865,7,3563,21.623458637,7,3563,21.623487704,7,3563,1452.484746562,7,3563,3.026693601,7,3563
2024-08-24T06:30:00.000Z,2.515445769,7,3562,1021.684572464,7,3562, NaN,9,0,27.170886749,7,3562,8.856624088,7,3562,21.642552272,7,3562,21.64258133,7,3562,1452.312764739,7,3562,2.980957327,7,3562
2024-08-24T07:30:00.000Z,2.513005914,7,3561,1021.727633896,7,3561, NaN,9,0,27.216398764,7,3561,8.985119348,7,3561,21.684986013,7,3561,21.685014647,7,3561,1451.988377984,7,3561,2.892671693,7,3561
2024-08-24T08:30:00.000Z,2.514898782,7,3562,1021.710126035,7,3562, NaN,9,0,27.197920747,7,3562,9.101027793,7,3562,21.666938612,7,3562,21.666968093,7,3562,1452.177756597,7,3562,2.940997529,7,3562
2024-08-24T09:30:00.000Z,2.519395659,7,3564,1021.635961117,7,3564, NaN,9,0,27.118518996,7,3564,9.147593996,7,3564,21.592585986,7,3564,21.592617185,7,3564,1452.761924523,7,3564,3.098377273,7,3564
2024-08-24T10:30:00.000Z,2.522852877,7,3566,1021.599830299,7,3566, NaN,9,0,27.081517835,7,3566,9.146829781,7,3566,21.556478977,7,3566,21.556511131,7,3566,1453.117188446,7,3566,3.191033343,7,3566
2024-08-24T11:30:00.000Z,2.522968062,7,3565,1021.600387824,7,3565, NaN,9,0,27.082835259,7,3565,9.04456662,7,3565,21.557521251,7,3565,21.55755305,7,3565,1453.117678541,7,3565,3.191133576,7,3565
2024-08-24T12:30:00.000Z,2.524604497,7,3567,1021.58139716,7,3567, NaN,9,0,27.063870143,7,3567,8.936621811,7,3567,21.539051801,7,3567,21.539083694,7,3567,1453.289818895,7,3567,3.236919288,7,3567
2024-08-24T13:30:00.000Z,2.524781508,7,3567,1021.561059881,7,3567, NaN,9,0,27.041937875,7,3567,8.803518923,7,3567,21.519350483,7,3567,21.51938219,7,3567,1453.384569106,7,3567,3.266028988,7,3567
2024-08-24T14:30:00.000Z,2.528876101,7,3568,1021.505518049,7,3568, NaN,9,0,26.984377018,7,3568,8.733654428,7,3568,21.464165166,7,3568,21.464197887,7,3568,1453.857649383,7,3568,3.39269162,7,3568
2024-08-24T15:30:00.000Z,2.527863397,7,3568,1021.516899236,7,3568, NaN,9,0,26.996365219,7,3568,8.722910314,7,3568,21.475591261,7,3568,21.475623682,7,3568,1453.74909361,7,3568,3.364509669,7,3568
2024-08-24T16:30:00.000Z,2.529040263,7,3569,1021.52365051,7,3569, NaN,9,0,27.004985206,7,3569,8.769233119,7,3569,21.482125347,7,3569,21.482158015,7,3569,1453.787376016,7,3569,3.370374222,7,3569
2024-08-24T17:30:00.000Z,2.536896781,7,3572,1021.431569935,7,3572, NaN,9,0,26.909740789,7,3572,8.882577268,7,3572,21.389554836,7,3572,21.389590257,7,3572,1454.638631859,7,3572,3.595174412,7,3572
2024-08-24T18:30:00.000Z,2.541426911,7,3574,1021.368527437,7,3574, NaN,9,0,26.843559317,7,3574,9.065090935,7,3574,21.325678942,7,3574,21.325716666,7,3574,1455.175150532,7,3574,3.739235395,7,3574
2024-08-24T19:30:00.000Z,2.539442796,7,3573,1021.378772974,7,3573, NaN,9,0,26.851619871,7,3573,9.257261405,7,3573,21.335007486,7,3573,21.335045567,7,3573,1455.026201231,7,3573,3.701485502,7,3573
2024-08-24T20:30:00.000Z,2.541126597,7,3573,1021.320458749,7,3573, NaN,9,0,26.787408004,7,3573,9.408417017,7,3573,21.275999172,7,3573,21.276038983,7,3573,1455.382510775,7,3573,3.803156059,7,3573
2024-08-24T21:30:00.000Z,2.534672383,7,3571,1021.431366682,7,3571, NaN,9,0,26.90382005,7,3571,9.50258107,7,3571,21.386412468,7,3571,21.386450087,7,3571,1454.536065808,7,3571,3.571367236,7,3571
2024-08-24T22:30:00.000Z,2.521861646,7,3566,1021.606959765,7,3566, NaN,9,0,27.08755645,7,3566,9.453838474,7,3566,21.562148467,7,3566,21.562181572,7,3566,1453.037834268,7,3566,3.171049551,7,3566
2024-08-24T23:30:00.000Z,2.517891339,7,3563,1021.654868985,7,3563, NaN,9,0,27.138411788,7,3563,9.343061184,7,3563,21.610556538,7,3563,21.610588075,7,3563,1452.596200674,7,3563,3.055594864,7,3563
2024-08-25T00:30:00.000Z,2.512069827,7,3350,1021.680153211,7,3350, NaN,9,0,27.16090997,7,3350,9.187883924,7,3558,21.636559648,7,3350,21.63658946,7,3350,1452.148896716,7,3350,2.940427291,7,3558
2024-08-25T01:30:00.000Z,2.511265601,7,3560,1021.760704364,7,3560, NaN,9,0,27.251930562,7,3560,9.033808989,7,3560,21.717811497,7,3560,21.717839656,7,3560,1451.744839326,7,3560,2.826410028,7,3560
2024-08-25T02:30:00.000Z,2.513167088,7,3561,1021.691179304,7,3561, NaN,9,0,27.175422016,7,3561,8.918593092,7,3561,21.648856482,7,3561,21.648885344,7,3561,1452.156139287,7,3561,2.943372255,7,3561
2024-08-25T03:30:00.000Z,2.511061174,7,3560,1021.664869775,7,3560, NaN,9,0,27.143490478,7,3560,8.860476404,7,3560,21.62282238,7,3560,21.622851071,7,3560,1452.149832022,7,3560,2.95164191,7,3560
2024-08-25T04:30:00.000Z,2.512869062,7,3561,1021.587566054,7,3561, NaN,9,0,27.057853524,7,3561,8.831587475,7,3561,21.545680147,7,3561,21.54570991,7,3561,1452.5936574,7,3561,3.078883684,7,3561
2024-08-25T05:30:00.000Z,2.511539553,7,3557,1021.58388572,7,3557, NaN,9,0,27.051940905,7,3557,8.875252528,7,3560,21.54178959,7,3557,21.541819363,7,3557,1452.535709306,7,3557,3.067245309,7,3560
2024-08-25T06:30:00.000Z,2.52053085,7,3564,1021.481564144,7,3564, NaN,9,0,26.945960578,7,3564,8.973203984,7,3564,21.439057196,7,3564,21.439089887,7,3564,1453.501996352,7,3564,3.320830471,7,3564
2024-08-25T07:30:00.000Z,2.528377321,7,3569,1021.370512799,7,3569, NaN,9,0,26.829416755,7,3569,9.111009807,7,3569,21.327405671,7,3569,21.327441526,7,3569,1454.439604651,7,3569,3.572234183,7,3569
2024-08-25T08:30:00.000Z,2.524488724,7,3566,1021.411606987,7,3566, NaN,9,0,26.870427482,7,3566,9.20622995,7,3566,21.368026823,7,3566,21.3680619,7,3566,1454.043048514,7,3566,3.467571761,7,3566
2024-08-25T09:30:00.000Z,2.525309765,7,3567,1021.415788147,7,3567, NaN,9,0,26.875696412,7,3567,9.306617606,7,3567,21.371734472,7,3567,21.371770021,7,3567,1454.07382254,7,3567,3.472917045,7,3567
2024-08-25T10:30:00.000Z,2.518143642,7,3564,1021.542026462,7,3564, NaN,9,0,27.009802946,7,3564,9.314227834,7,3564,21.49788124,7,3564,21.497914046,7,3564,1453.111250842,7,3564,3.210572643,7,3564
2024-08-25T11:30:00.000Z,2.515704475,7,3562,1021.601443713,7,3562, NaN,9,0,27.074791381,7,3562,9.276343908,7,3562,21.557454885,7,3562,21.557486467,7,3562,1452.708046884,7,3562,3.099051095,7,3562
2024-08-25T12:30:00.000Z,2.506687214,7,3557,1021.708876235,7,3557, NaN,9,0,27.187026595,7,3557,9.171088277,7,3557,21.665329862,7,3557,21.66535842,7,3557,1451.716092775,7,3557,2.838397638,7,3557
2024-08-25T13:30:00.000Z,2.508432883,7,3559,1021.674144963,7,3559, NaN,9,0,27.150018994,7,3559,9.065571228,7,3559,21.631113732,7,3559,21.631142616,7,3559,1451.965611408,7,3559,2.906823799,7,3559
2024-08-25T14:30:00.000Z,2.521242415,7,3565,1021.545635361,7,3565, NaN,9,0,27.019777139,7,3565,8.945797756,7,3565,21.503244318,7,3565,21.503276233,7,3565,1453.256017111,7,3565,3.242791192,7,3565
2024-08-25T15:30:00.000Z,2.534944128,7,3571,1021.399621593,7,3571, NaN,9,0,26.871565668,7,3571,8.862558387,7,3571,21.357702798,7,3571,21.357738268,7,3571,1454.669525623,7,3571,3.613960319,7,3571
2024-08-25T16:30:00.000Z,2.534870434,7,3570,1021.34296549,7,3570, NaN,9,0,26.808313025,7,3570,8.847881826,7,3571,21.301129279,7,3570,21.301165477,7,3570,1454.91320084,7,3570,3.690503332,7,3571
2024-08-25T17:30:00.000Z,2.540993063,7,3572,1021.236990882,7,3572, NaN,9,0,26.697684351,7,3572,8.876581421,7,3574,21.195062737,7,3572,21.195101503,7,3572,1455.721489922,7,3572,3.913302182,7,3574
2024-08-25T18:30:00.000Z,2.543059757,7,3574,1021.242124677,7,3574, NaN,9,0,26.704859037,7,3574,8.983933128,7,3574,21.199695333,7,3574,21.199734775,7,3574,1455.819184387,7,3574,3.932406995,7,3574
2024-08-25T19:30:00.000Z,2.537065761,7,3572,1021.335512244,7,3572, NaN,9,0,26.800712206,7,3572,9.135960806,7,3572,21.292323189,7,3572,21.292360981,7,3572,1455.080656215,7,3572,3.729887906,7,3572
2024-08-25T20:30:00.000Z,2.529596825,7,3569,1021.340522141,7,3569, NaN,9,0,26.796082768,7,3569,9.297812833,7,3569,21.296543086,7,3569,21.296580287,7,3569,1454.647644999,7,3569,3.629703755,7,3569
2024-08-25T21:30:00.000Z,2.529011298,7,3568,1021.440531531,7,3568, NaN,9,0,26.907493358,7,3568,9.399526345,7,3568,21.396043992,7,3568,21.396080136,7,3568,1454.175951794,7,3568,3.486615835,7,3568
2024-08-25T22:30:00.000Z,2.527906872,7,3568,1021.433158386,7,3568, NaN,9,0,26.897962612,7,3568,9.437582679,7,3568,21.388488965,7,3568,21.388525226,7,3568,1454.146626962,7,3568,3.483037276,7,3568
2024-08-25T23:30:00.000Z,2.521411417,7,3565,1021.568449711,7,3565, NaN,9,0,27.04328014,7,3565,9.381431697,7,3565,21.523989932,7,3565,21.524023141,7,3565,1453.180913043,7,3565,3.216606648,7,3565
2024-08-26T00:30:00.000Z,2.525689327,7,3567,1021.53487411,7,3567, NaN,9,0,27.010947771,7,3567,9.260119989,7,3567,21.491011526,7,3567,21.491045381,7,3567,1453.566918138,7,3567,3.315668573,7,3567
2024-08-26T01:30:00.000Z,2.530371726,7,3569,1021.387166061,7,3569, NaN,9,0,26.850714514,7,3569,9.105461754,7,3569,21.344087309,7,3569,21.344123233,7,3569,1454.477648361,7,3569,3.574834183,7,3569
2024-08-26T02:30:00.000Z,2.526612441,7,3568,1021.470776142,7,3568, NaN,9,0,26.94129801,7,3568,8.963669002,7,3568,21.428335881,7,3568,21.428369596,7,3568,1453.892075112,7,3568,3.412778363,7,3568
2024-08-26T03:30:00.000Z,2.528585071,7,3569,1021.428023652,7,3569, NaN,9,0,26.895857495,7,3569,8.859993556,7,3569,21.386090602,7,3569,21.386124746,7,3569,1454.188444943,7,3569,3.495126982,7,3569
2024-08-26T04:30:00.000Z,2.525961009,7,3567,1021.52706382,7,3567, NaN,9,0,27.005013232,7,3567,8.796495935,7,3567,21.48539939,7,3567,21.485431671,7,3567,1453.60042753,7,3567,3.327017129,7,3567
2024-08-26T05:30:00.000Z,2.519000662,7,3563,1021.620152501,7,3563, NaN,9,0,27.102082515,7,3563,8.799808588,7,3563,21.578428509,7,3563,21.578458644,7,3563,1452.79674572,7,3563,3.112648751,7,3563
2024-08-26T06:30:00.000Z,2.547058791,7,3574,1021.17448624,7,3574, NaN,9,0,26.635219278,7,3574,8.849682886,7,3576,21.132718908,7,3574,21.132759329,7,3574,1456.334526301,7,3574,4.074910515,7,3576
2024-08-26T07:30:00.000Z,2.551905621,7,3576,1021.085355014,7,3576, NaN,9,0,26.54134231,7,3576,8.954689491,7,3578,21.043128176,7,3576,21.043171101,7,3576,1456.999528803,7,3576,4.258729542,7,3578
2024-08-26T08:30:00.000Z,2.535834412,7,3570,1021.310822791,7,3570, NaN,9,0,26.771785378,7,3570,9.075343881,7,3571,21.267922342,7,3570,21.267960025,7,3570,1455.118736415,7,3570,3.747763316,7,3571
2024-08-26T09:30:00.000Z,2.52389894,7,3566,1021.444318538,7,3566, NaN,9,0,26.906768172,7,3566,9.182587773,7,3566,21.40084015,7,3566,21.400874613,7,3566,1453.864232193,7,3566,3.415447588,7,3566
2024-08-26T10:30:00.000Z,2.521527279,7,3565,1021.531173397,7,3565, NaN,9,0,27.001701935,7,3565,9.260728752,7,3565,21.487295451,7,3565,21.487328708,7,3565,1453.349194109,7,3565,3.267926283,7,3565
2024-08-26T11:30:00.000Z,2.521012519,7,3565,1021.592316483,7,3565, NaN,9,0,27.070132819,7,3565,9.287095091,7,3565,21.548296482,7,3565,21.548328961,7,3565,1453.051042076,7,3565,3.178697419,7,3565
2024-08-26T12:30:00.000Z,2.521793007,7,3565,1021.587406737,7,3565, NaN,9,0,27.065731865,7,3565,9.236705189,7,3565,21.543629281,7,3565,21.543661758,7,3565,1453.115125947,7,3565,3.194922665,7,3565
2024-08-26T13:30:00.000Z,2.528722429,7,3569,1021.463463567,7,3569, NaN,9,0,26.934514542,7,3569,9.143639115,7,3569,21.420180029,7,3569,21.420214838,7,3569,1454.048875595,7,3569,3.450277361,7,3569
2024-08-26T14:30:00.000Z,2.540331914,7,3573,1021.307627381,7,3573, NaN,9,0,26.773892919,7,3573,9.048352645,7,3573,21.264869448,7,3573,21.26490776,7,3573,1455.382558914,7,3573,3.808515561,7,3573
2024-08-26T15:30:00.000Z,2.53952224,7,3572,1021.338540448,7,3572, NaN,9,0,26.808325112,7,3572,8.956834873,7,3573,21.296204707,7,3572,21.296242107,7,3572,1455.197094065,7,3572,3.755725609,7,3573
2024-08-26T16:30:00.000Z,2.544502303,7,3574,1021.264778634,7,3574, NaN,9,0,26.731936821,7,3574,8.914894825,7,3575,21.222674155,7,3574,21.222713136,7,3574,1455.797989927,7,3574,3.918745119,7,3575
2024-08-26T17:30:00.000Z,2.537723252,7,3573,1021.350701169,7,3573, NaN,9,0,26.819921914,7,3573,8.906985446,7,3573,21.308592559,7,3573,21.308629299,7,3573,1455.041443605,7,3573,3.716028128,7,3573
2024-08-26T18:30:00.000Z,2.529141659,7,3568,1021.47655247,7,3568, NaN,9,0,26.95061236,7,3568,8.967714406,7,3568,21.434099629,7,3568,21.434133639,7,3568,1454.009003083,7,3568,3.436709445,7,3568
2024-08-26T19:30:00.000Z,2.531136818,7,3570,1021.449142722,7,3570, NaN,9,0,26.921734846,7,3570,9.060111204,7,3570,21.406265777,7,3570,21.406300827,7,3570,1454.244928291,7,3570,3.499832969,7,3570
2024-08-26T20:30:00.000Z,2.535344341,7,3571,1021.365629398,7,3571, NaN,9,0,26.832064072,7,3571,9.184392887,7,3571,21.322198559,7,3571,21.322235858,7,3571,1454.853519462,7,3571,3.667292243,7,3571
2024-08-26T21:30:00.000Z,2.535644439,7,3571,1021.378389832,7,3571, NaN,9,0,26.846192691,7,3571,9.299019882,7,3571,21.33441493,7,3571,21.33445258,7,3571,1454.817626995,7,3571,3.654327639,7,3571
2024-08-26T22:30:00.000Z,2.535575024,7,3571,1021.42496228,7,3571, NaN,9,0,26.898397872,7,3571,9.378793953,7,3572,21.380597912,7,3571,21.380635264,7,3571,1454.60966564,7,3571,3.590704591,7,3572
2024-08-26T23:30:00.000Z,2.519167287,7,3564,1021.704134867,7,3564, NaN,9,0,27.194678984,7,3564,9.394174804,7,3564,21.659572507,7,3564,21.659603706,7,3564,1452.456411616,7,3564,3.005301403,7,3564
2024-08-27T00:30:00.000Z,2.51894732,7,3563,1021.689790152,7,3563, NaN,9,0,27.178339349,7,3563,9.347467864,7,3563,21.645452112,7,3563,21.64548329,7,3563,1452.505126017,7,3563,3.021418692,7,3563
2024-08-27T01:30:00.000Z,2.521935188,7,3566,1021.664690654,7,3566, NaN,9,0,27.153742737,7,3566,9.238754066,7,3566,21.620884455,7,3566,21.620916014,7,3566,1452.782163769,7,3566,3.092573303,7,3566
2024-08-27T02:30:00.000Z,2.52879442,7,3568,1021.56399833,7,3568, NaN,9,0,27.049440667,7,3568,9.126975056,7,3568,21.520768403,7,3568,21.520801989,7,3568,1453.603910594,7,3568,3.315125561,7,3568
2024-08-27T03:30:00.000Z,2.522872143,7,3565,1021.625425368,7,3565, NaN,9,0,27.112049846,7,3565,9.006963815,7,3565,21.582730092,7,3565,21.582761512,7,3565,1452.997863394,7,3565,3.156209509,7,3565
2024-08-27T04:30:00.000Z,2.532760754,7,3568,1021.512796729,7,3568, NaN,9,0,26.996652102,7,3568,8.921693838,7,3570,21.470564046,7,3568,21.470598015,7,3568,1454.04855185,7,3568,3.433536807,7,3570
2024-08-27T05:30:00.000Z,2.538810538,7,3572,1021.399992763,7,3572, NaN,9,0,26.8780486,7,3572,8.879512598,7,3572,21.358004948,7,3572,21.358041217,7,3572,1454.880004759,7,3572,3.663091853,7,3572
2024-08-27T06:30:00.000Z,2.536106988,7,3572,1021.428934744,7,3572, NaN,9,0,26.90627374,7,3572,8.878346585,7,3572,21.386937712,7,3572,21.386973081,7,3572,1454.60500224,7,3572,3.589113606,7,3572
2024-08-27T07:30:00.000Z,2.539596748,7,3573,1021.354618912,7,3573, NaN,9,0,26.826415561,7,3573,8.941530926,7,3573,21.312351888,7,3573,21.312389002,7,3573,1455.130173524,7,3573,3.734518808,7,3573
2024-08-27T08:30:00.000Z,2.532481594,7,3570,1021.476324841,7,3570, NaN,9,0,26.9539807,7,3570,9.031643697,7,3570,21.433580036,7,3570,21.433614793,7,3570,1454.199718768,7,3570,3.479547283,7,3570
2024-08-27T09:30:00.000Z,2.532595902,7,3570,1021.482673009,7,3570, NaN,9,0,26.960907003,7,3570,9.122898599,7,3570,21.439495222,7,3570,21.439530285,7,3570,1454.180888515,7,3570,3.472972605,7,3570
2024-08-27T10:30:00.000Z,2.536409437,7,3572,1021.392744594,7,3572, NaN,9,0,26.863639978,7,3572,9.227199048,7,3572,21.349108036,7,3572,21.349145308,7,3572,1454.794641097,7,3572,3.643982391,7,3572
